cust_id,product_group,deposit_category,product_type,balance,active_flag,has_credit_card
99,Loan,N/A,Personal Loan,0.0,N,1
100,Deposit,IBB,CD Short Term,38154.61,Y,1
100,Deposit,NIDDA,Checking,12841.48,Y,1
100,Deposit,IBB,Savings,99432.2,Y,1
100,Credit,N/A,Credit Card,7460.06,Y,1
100,Loan,N/A,Home Loan,0.0,N,1
100,Loan,N/A,Auto Loan,0.0,N,1
100,Loan,N/A,Personal Loan,0.0,N,1
101,Deposit,NIDDA,Checking,2643.61,Y,0
101,Credit,N/A,Credit Card,0.0,N,0
101,Loan,N/A,Home Loan,0.0,N,0
101,Loan,N/A,Auto Loan,2123.97,Y,0
101,Loan,N/A,Personal Loan,0.0,N,0
102,Deposit,NIDDA,Checking,1677.37,Y,1
102,Credit,N/A,Credit Card,1160.88,Y,1
102,Loan,N/A,Home Loan,0.0,N,1
102,Loan,N/A,Auto Loan,0.0,N,1
102,Loan,N/A,Personal Loan,0.0,N,1
103,Deposit,NIDDA,Checking,5462.06,Y,1
103,Deposit,IBB,Savings,4233.59,Y,1
103,Credit,N/A,Credit Card,3185.22,Y,1
103,Loan,N/A,Home Loan,0.0,N,1
103,Loan,N/A,Auto Loan,0.0,N,1
103,Loan,N/A,Personal Loan,0.0,N,1
104,Deposit,NIDDA,Checking,7356.87,Y,1
104,Credit,N/A,Credit Card,3271.61,Y,1
104,Loan,N/A,Home Loan,81372.6,Y,1
104,Loan,N/A,Auto Loan,0.0,N,1
104,Loan,N/A,Personal Loan,0.0,N,1
105,Deposit,NIDDA,Checking,8514.31,Y,1
105,Credit,N/A,Credit Card,1688.63,Y,1
105,Loan,N/A,Home Loan,81372.6,Y,1
105,Loan,N/A,Auto Loan,0.0,N,1
105,Loan,N/A,Personal Loan,0.0,N,1
106,Deposit,NIDDA,Checking,8849.97,Y,0
106,Credit,N/A,Credit Card,0.0,N,0
106,Loan,N/A,Home Loan,0.0,N,0
106,Loan,N/A,Auto Loan,1743.62,Y,0
106,Loan,N/A,Personal Loan,0.0,N,0
107,Deposit,NIDDA,Checking,1105.29,Y,1
107,Credit,N/A,Credit Card,24871.29,Y,1
107,Loan,N/A,Home Loan,0.0,N,1
107,Loan,N/A,Auto Loan,0.0,N,1
107,Loan,N/A,Personal Loan,0.0,N,1
108,Deposit,NIDDA,Checking,7759.32,Y,1
108,Credit,N/A,Credit Card,1561.46,Y,1
108,Loan,N/A,Home Loan,73417.32,Y,1
108,Loan,N/A,Auto Loan,0.0,N,1
108,Loan,N/A,Personal Loan,808.88,Y,1
109,Deposit,NIDDA,Checking,11202.41,Y,1
109,Credit,N/A,Credit Card,1307.38,Y,1
109,Loan,N/A,Home Loan,0.0,N,1
109,Loan,N/A,Auto Loan,0.0,N,1
109,Loan,N/A,Personal Loan,0.0,N,1
110,Deposit,NIDDA,Checking,6146.89,Y,1
110,Credit,N/A,Credit Card,3980.86,Y,1
110,Loan,N/A,Home Loan,0.0,N,1
110,Loan,N/A,Auto Loan,0.0,N,1
110,Loan,N/A,Personal Loan,0.0,N,1
111,Deposit,IBB,Money Market,331163.67,Y,1
111,Deposit,NIDDA,Checking,9944.89,Y,1
111,Deposit,IBB,Savings,230686.4,Y,1
111,Credit,N/A,Credit Card,9089.12,Y,1
111,Loan,N/A,Home Loan,0.0,N,1
111,Loan,N/A,Auto Loan,0.0,N,1
111,Loan,N/A,Personal Loan,0.0,N,1
112,Deposit,IBB,Money Market,6122.34,Y,1
112,Deposit,NIDDA,Checking,20041.6,Y,1
112,Credit,N/A,Credit Card,1441.93,Y,1
112,Loan,N/A,Home Loan,0.0,N,1
112,Loan,N/A,Auto Loan,0.0,N,1
112,Loan,N/A,Personal Loan,0.0,N,1
113,Deposit,NIDDA,Checking,10137.98,Y,0
113,Credit,N/A,Credit Card,0.0,N,0
113,Loan,N/A,Home Loan,0.0,N,0
113,Loan,N/A,Auto Loan,0.0,N,0
113,Loan,N/A,Personal Loan,456.09,Y,0
114,Deposit,NIDDA,Checking,4464.85,Y,0
114,Deposit,IBB,Savings,10559.79,Y,0
114,Credit,N/A,Credit Card,0.0,N,0
114,Loan,N/A,Home Loan,81372.6,Y,0
114,Loan,N/A,Auto Loan,2757.41,Y,0
114,Loan,N/A,Personal Loan,0.0,N,0
115,Deposit,NIDDA,Checking,720.08,Y,0
115,Credit,N/A,Credit Card,0.0,N,0
115,Loan,N/A,Home Loan,0.0,N,0
115,Loan,N/A,Auto Loan,0.0,N,0
115,Loan,N/A,Personal Loan,697.53,Y,0
116,Deposit,NIDDA,Checking,8437.09,Y,1
116,Credit,N/A,Credit Card,1303.86,Y,1
116,Loan,N/A,Home Loan,0.0,N,1
116,Loan,N/A,Auto Loan,3162.7,Y,1
116,Loan,N/A,Personal Loan,0.0,N,1
117,Deposit,NIDDA,Checking,7483.47,Y,1
117,Deposit,IBB,Savings,12194.23,Y,1
117,Credit,N/A,Credit Card,630.69,Y,1
117,Loan,N/A,Home Loan,0.0,N,1
117,Loan,N/A,Auto Loan,0.0,N,1
117,Loan,N/A,Personal Loan,0.0,N,1
118,Deposit,NIDDA,Checking,7210.78,Y,1
118,Deposit,IBB,Savings,1365.04,Y,1
118,Credit,N/A,Credit Card,2511.46,Y,1
118,Loan,N/A,Home Loan,81372.6,Y,1
118,Loan,N/A,Auto Loan,0.0,N,1
118,Loan,N/A,Personal Loan,0.0,N,1
119,Deposit,IBB,CD Short Term,71700.17,Y,1
119,Deposit,NIDDA,Checking,5341.06,Y,1
119,Deposit,IBB,Savings,3415.03,Y,1
119,Credit,N/A,Credit Card,26447.34,Y,1
119,Loan,N/A,Home Loan,0.0,N,1
119,Loan,N/A,Auto Loan,0.0,N,1
119,Loan,N/A,Personal Loan,0.0,N,1
120,Deposit,IBB,Money Market,44101.13,Y,0
120,Deposit,NIDDA,Checking,2812.37,Y,0
120,Deposit,IBB,Savings,27232.97,Y,0
120,Credit,N/A,Credit Card,0.0,N,0
120,Loan,N/A,Home Loan,0.0,N,0
120,Loan,N/A,Auto Loan,0.0,N,0
120,Loan,N/A,Personal Loan,0.0,N,0
121,Deposit,NIDDA,Checking,13556.76,Y,1
121,Credit,N/A,Credit Card,2153.58,Y,1
121,Loan,N/A,Home Loan,0.0,N,1
121,Loan,N/A,Auto Loan,0.0,N,1
121,Loan,N/A,Personal Loan,0.0,N,1
122,Deposit,NIDDA,Checking,5535.69,Y,1
122,Deposit,IBB,Savings,22707.76,Y,1
122,Credit,N/A,Credit Card,5999.67,Y,1
122,Loan,N/A,Home Loan,0.0,N,1
122,Loan,N/A,Auto Loan,0.0,N,1
122,Loan,N/A,Personal Loan,0.0,N,1
123,Deposit,IBB,CD Long Term,1000000.0,Y,0
123,Deposit,NIDDA,Checking,1962.71,Y,0
123,Credit,N/A,Credit Card,0.0,N,0
123,Loan,N/A,Home Loan,81372.6,Y,0
123,Loan,N/A,Auto Loan,0.0,N,0
123,Loan,N/A,Personal Loan,0.0,N,0
124,Deposit,NIDDA,Checking,1294.74,Y,1
124,Credit,N/A,Credit Card,1305.34,Y,1
124,Loan,N/A,Home Loan,0.0,N,1
124,Loan,N/A,Auto Loan,2057.34,Y,1
124,Loan,N/A,Personal Loan,0.0,N,1
125,Deposit,NIDDA,Checking,13444.89,Y,0
125,Credit,N/A,Credit Card,0.0,N,0
125,Loan,N/A,Home Loan,81372.6,Y,0
125,Loan,N/A,Auto Loan,0.0,N,0
125,Loan,N/A,Personal Loan,0.0,N,0
126,Deposit,IBB,CD Short Term,25151.64,Y,1
126,Deposit,NIDDA,Checking,4566.96,Y,1
126,Credit,N/A,Credit Card,4426.49,Y,1
126,Loan,N/A,Home Loan,0.0,N,1
126,Loan,N/A,Auto Loan,0.0,N,1
126,Loan,N/A,Personal Loan,0.0,N,1
127,Deposit,NIDDA,Checking,3229.65,Y,1
127,Credit,N/A,Credit Card,4010.61,Y,1
127,Loan,N/A,Home Loan,0.0,N,1
127,Loan,N/A,Auto Loan,0.0,N,1
127,Loan,N/A,Personal Loan,0.0,N,1
128,Deposit,NIDDA,Checking,2519.37,Y,0
128,Credit,N/A,Credit Card,0.0,N,0
128,Loan,N/A,Home Loan,0.0,N,0
128,Loan,N/A,Auto Loan,1536.91,Y,0
128,Loan,N/A,Personal Loan,0.0,N,0
129,Deposit,NIDDA,Checking,6805.71,Y,1
129,Credit,N/A,Credit Card,10301.47,Y,1
129,Loan,N/A,Home Loan,0.0,N,1
129,Loan,N/A,Auto Loan,0.0,N,1
129,Loan,N/A,Personal Loan,0.0,N,1
130,Deposit,NIDDA,Checking,6883.01,Y,1
130,Deposit,IBB,Savings,33874.17,Y,1
130,Credit,N/A,Credit Card,2197.87,Y,1
130,Loan,N/A,Home Loan,0.0,N,1
130,Loan,N/A,Auto Loan,0.0,N,1
130,Loan,N/A,Personal Loan,0.0,N,1
131,Deposit,NIDDA,Checking,7614.22,Y,1
131,Deposit,IBB,Savings,26452.93,Y,1
131,Credit,N/A,Credit Card,2413.34,Y,1
131,Loan,N/A,Home Loan,81372.6,Y,1
131,Loan,N/A,Auto Loan,1395.84,Y,1
131,Loan,N/A,Personal Loan,0.0,N,1
132,Deposit,IBB,CD Short Term,57721.28,Y,1
132,Deposit,NIDDA,Checking,9294.76,Y,1
132,Credit,N/A,Credit Card,633.64,Y,1
132,Loan,N/A,Home Loan,0.0,N,1
132,Loan,N/A,Auto Loan,0.0,N,1
132,Loan,N/A,Personal Loan,0.0,N,1
133,Deposit,NIDDA,Checking,984.92,Y,1
133,Deposit,IBB,Savings,7219.63,Y,1
133,Credit,N/A,Credit Card,3679.94,Y,1
133,Loan,N/A,Home Loan,0.0,N,1
133,Loan,N/A,Auto Loan,0.0,N,1
133,Loan,N/A,Personal Loan,1248.45,Y,1
134,Deposit,IBB,Money Market,44609.26,Y,1
134,Deposit,NIDDA,Checking,5998.16,Y,1
134,Credit,N/A,Credit Card,2833.51,Y,1
134,Loan,N/A,Home Loan,0.0,N,1
134,Loan,N/A,Auto Loan,1725.64,Y,1
134,Loan,N/A,Personal Loan,0.0,N,1
135,Deposit,NIDDA,Checking,24267.93,Y,0
135,Credit,N/A,Credit Card,0.0,N,0
135,Loan,N/A,Home Loan,0.0,N,0
135,Loan,N/A,Auto Loan,0.0,N,0
135,Loan,N/A,Personal Loan,192.3,Y,0
136,Deposit,IBB,CD Short Term,14552.28,Y,1
136,Deposit,NIDDA,Checking,7973.34,Y,1
136,Deposit,IBB,Savings,1323.16,Y,1
136,Credit,N/A,Credit Card,2987.65,Y,1
136,Loan,N/A,Home Loan,81372.6,Y,1
136,Loan,N/A,Auto Loan,0.0,N,1
136,Loan,N/A,Personal Loan,0.0,N,1
137,Deposit,NIDDA,Checking,3684.15,Y,1
137,Credit,N/A,Credit Card,12160.85,Y,1
137,Loan,N/A,Home Loan,81372.6,Y,1
137,Loan,N/A,Auto Loan,0.0,N,1
137,Loan,N/A,Personal Loan,0.0,N,1
138,Deposit,NIDDA,Checking,7934.88,Y,0
138,Credit,N/A,Credit Card,0.0,N,0
138,Loan,N/A,Home Loan,0.0,N,0
138,Loan,N/A,Auto Loan,0.0,N,0
138,Loan,N/A,Personal Loan,0.0,N,0
139,Deposit,NIDDA,Checking,4555.66,Y,1
139,Credit,N/A,Credit Card,1211.81,Y,1
139,Loan,N/A,Home Loan,0.0,N,1
139,Loan,N/A,Auto Loan,0.0,N,1
139,Loan,N/A,Personal Loan,0.0,N,1
140,Deposit,IBB,CD Long Term,85326.6,Y,1
140,Deposit,IBB,CD Short Term,21737.9,Y,1
140,Deposit,NIDDA,Checking,5260.91,Y,1
140,Deposit,IBB,Savings,20379.89,Y,1
140,Credit,N/A,Credit Card,4998.56,Y,1
140,Loan,N/A,Home Loan,0.0,N,1
140,Loan,N/A,Auto Loan,0.0,N,1
140,Loan,N/A,Personal Loan,0.0,N,1
141,Deposit,IBB,Money Market,8380.56,Y,1
141,Deposit,NIDDA,Checking,4494.32,Y,1
141,Deposit,IBB,Savings,150030.98,Y,1
141,Credit,N/A,Credit Card,590.55,Y,1
141,Loan,N/A,Home Loan,0.0,N,1
141,Loan,N/A,Auto Loan,0.0,N,1
141,Loan,N/A,Personal Loan,0.0,N,1
142,Deposit,NIDDA,Checking,9339.58,Y,0
142,Deposit,IBB,Savings,33538.98,Y,0
142,Credit,N/A,Credit Card,0.0,N,0
142,Loan,N/A,Home Loan,0.0,N,0
142,Loan,N/A,Auto Loan,913.76,Y,0
142,Loan,N/A,Personal Loan,0.0,N,0
143,Deposit,NIDDA,Checking,7508.77,Y,0
143,Credit,N/A,Credit Card,0.0,N,0
143,Loan,N/A,Home Loan,0.0,N,0
143,Loan,N/A,Auto Loan,0.0,N,0
143,Loan,N/A,Personal Loan,0.0,N,0
144,Deposit,NIDDA,Checking,7021.62,Y,0
144,Credit,N/A,Credit Card,0.0,N,0
144,Loan,N/A,Home Loan,0.0,N,0
144,Loan,N/A,Auto Loan,0.0,N,0
144,Loan,N/A,Personal Loan,0.0,N,0
145,Deposit,NIDDA,Checking,3758.72,Y,1
145,Credit,N/A,Credit Card,4888.48,Y,1
145,Loan,N/A,Home Loan,0.0,N,1
145,Loan,N/A,Auto Loan,1270.94,Y,1
145,Loan,N/A,Personal Loan,728.28,Y,1
146,Deposit,IBB,Money Market,11066.58,Y,0
146,Deposit,NIDDA,Checking,18385.52,Y,0
146,Deposit,IBB,Savings,9696.5,Y,0
146,Credit,N/A,Credit Card,0.0,N,0
146,Loan,N/A,Home Loan,0.0,N,0
146,Loan,N/A,Auto Loan,0.0,N,0
146,Loan,N/A,Personal Loan,0.0,N,0
147,Deposit,NIDDA,Checking,7943.87,Y,1
147,Credit,N/A,Credit Card,775.41,Y,1
147,Loan,N/A,Home Loan,0.0,N,1
147,Loan,N/A,Auto Loan,0.0,N,1
147,Loan,N/A,Personal Loan,0.0,N,1
148,Deposit,NIDDA,Checking,6474.46,Y,0
148,Deposit,IBB,Savings,4247.57,Y,0
148,Credit,N/A,Credit Card,0.0,N,0
148,Loan,N/A,Home Loan,0.0,N,0
148,Loan,N/A,Auto Loan,0.0,N,0
148,Loan,N/A,Personal Loan,0.0,N,0
149,Deposit,NIDDA,Checking,4802.77,Y,1
149,Credit,N/A,Credit Card,740.68,Y,1
149,Loan,N/A,Home Loan,81162.34,Y,1
149,Loan,N/A,Auto Loan,0.0,N,1
149,Loan,N/A,Personal Loan,481.83,Y,1
150,Deposit,NIDDA,Checking,6707.95,Y,1
150,Credit,N/A,Credit Card,739.15,Y,1
150,Loan,N/A,Home Loan,0.0,N,1
150,Loan,N/A,Auto Loan,0.0,N,1
150,Loan,N/A,Personal Loan,993.85,Y,1
151,Deposit,NIDDA,Checking,3209.99,Y,1
151,Credit,N/A,Credit Card,1477.63,Y,1
151,Loan,N/A,Home Loan,0.0,N,1
151,Loan,N/A,Auto Loan,0.0,N,1
151,Loan,N/A,Personal Loan,0.0,N,1
152,Deposit,IBB,CD Short Term,81995.27,Y,0
152,Deposit,NIDDA,Checking,1466.02,Y,0
152,Credit,N/A,Credit Card,0.0,N,0
152,Loan,N/A,Home Loan,53004.17,Y,0
152,Loan,N/A,Auto Loan,0.0,N,0
152,Loan,N/A,Personal Loan,0.0,N,0
153,Deposit,NIDDA,Checking,7081.8,Y,1
153,Credit,N/A,Credit Card,2848.02,Y,1
153,Loan,N/A,Home Loan,0.0,N,1
153,Loan,N/A,Auto Loan,0.0,N,1
153,Loan,N/A,Personal Loan,0.0,N,1
154,Deposit,NIDDA,Checking,8893.7,Y,1
154,Deposit,IBB,Savings,78112.37,Y,1
154,Credit,N/A,Credit Card,2807.43,Y,1
154,Loan,N/A,Home Loan,81372.6,Y,1
154,Loan,N/A,Auto Loan,0.0,N,1
154,Loan,N/A,Personal Loan,0.0,N,1
155,Deposit,IBB,CD Short Term,88157.54,Y,0
155,Deposit,NIDDA,Checking,11426.91,Y,0
155,Credit,N/A,Credit Card,0.0,N,0
155,Loan,N/A,Home Loan,59069.15,Y,0
155,Loan,N/A,Auto Loan,4276.87,Y,0
155,Loan,N/A,Personal Loan,0.0,N,0
156,Deposit,NIDDA,Checking,6352.44,Y,0
156,Credit,N/A,Credit Card,0.0,N,0
156,Loan,N/A,Home Loan,81372.6,Y,0
156,Loan,N/A,Auto Loan,0.0,N,0
156,Loan,N/A,Personal Loan,0.0,N,0
157,Deposit,NIDDA,Checking,673.42,Y,1
157,Credit,N/A,Credit Card,320.28,Y,1
157,Loan,N/A,Home Loan,63778.19,Y,1
157,Loan,N/A,Auto Loan,0.0,N,1
157,Loan,N/A,Personal Loan,259.9,Y,1
158,Deposit,NIDDA,Checking,6719.39,Y,1
158,Deposit,IBB,Savings,45460.14,Y,1
158,Credit,N/A,Credit Card,9172.98,Y,1
158,Loan,N/A,Home Loan,0.0,N,1
158,Loan,N/A,Auto Loan,1654.92,Y,1
158,Loan,N/A,Personal Loan,0.0,N,1
159,Deposit,NIDDA,Checking,13526.87,Y,1
159,Deposit,IBB,Savings,2582.89,Y,1
159,Credit,N/A,Credit Card,6831.59,Y,1
159,Loan,N/A,Home Loan,81372.6,Y,1
159,Loan,N/A,Auto Loan,0.0,N,1
159,Loan,N/A,Personal Loan,0.0,N,1
160,Deposit,NIDDA,Checking,1247.61,Y,1
160,Deposit,IBB,Savings,5401.32,Y,1
160,Credit,N/A,Credit Card,998.68,Y,1
160,Loan,N/A,Home Loan,0.0,N,1
160,Loan,N/A,Auto Loan,0.0,N,1
160,Loan,N/A,Personal Loan,0.0,N,1
161,Deposit,IBB,CD Short Term,12712.77,Y,0
161,Deposit,NIDDA,Checking,3140.74,Y,0
161,Credit,N/A,Credit Card,0.0,N,0
161,Loan,N/A,Home Loan,0.0,N,0
161,Loan,N/A,Auto Loan,1634.76,Y,0
161,Loan,N/A,Personal Loan,0.0,N,0
162,Deposit,NIDDA,Checking,9454.13,Y,1
162,Deposit,IBB,Savings,84101.49,Y,1
162,Credit,N/A,Credit Card,4888.19,Y,1
162,Loan,N/A,Home Loan,0.0,N,1
162,Loan,N/A,Auto Loan,0.0,N,1
162,Loan,N/A,Personal Loan,0.0,N,1
163,Deposit,NIDDA,Checking,12274.83,Y,0
163,Credit,N/A,Credit Card,0.0,N,0
163,Loan,N/A,Home Loan,0.0,N,0
163,Loan,N/A,Auto Loan,0.0,N,0
163,Loan,N/A,Personal Loan,0.0,N,0
164,Deposit,NIDDA,Checking,3389.7,Y,1
164,Credit,N/A,Credit Card,624.01,Y,1
164,Loan,N/A,Home Loan,81372.6,Y,1
164,Loan,N/A,Auto Loan,0.0,N,1
164,Loan,N/A,Personal Loan,0.0,N,1
165,Deposit,NIDDA,Checking,9004.47,Y,0
165,Deposit,IBB,Savings,7209.04,Y,0
165,Credit,N/A,Credit Card,0.0,N,0
165,Loan,N/A,Home Loan,41175.2,Y,0
165,Loan,N/A,Auto Loan,0.0,N,0
165,Loan,N/A,Personal Loan,0.0,N,0
166,Deposit,IBB,CD Long Term,38316.65,Y,0
166,Deposit,NIDDA,Checking,11793.61,Y,0
166,Credit,N/A,Credit Card,0.0,N,0
166,Loan,N/A,Home Loan,0.0,N,0
166,Loan,N/A,Auto Loan,0.0,N,0
166,Loan,N/A,Personal Loan,0.0,N,0
167,Deposit,NIDDA,Checking,3457.17,Y,0
167,Credit,N/A,Credit Card,0.0,N,0
167,Loan,N/A,Home Loan,0.0,N,0
167,Loan,N/A,Auto Loan,1812.94,Y,0
167,Loan,N/A,Personal Loan,0.0,N,0
168,Deposit,NIDDA,Checking,593.48,Y,0
168,Credit,N/A,Credit Card,0.0,N,0
168,Loan,N/A,Home Loan,81372.6,Y,0
168,Loan,N/A,Auto Loan,0.0,N,0
168,Loan,N/A,Personal Loan,0.0,N,0
169,Deposit,IBB,Money Market,33768.72,Y,0
169,Deposit,NIDDA,Checking,19418.07,Y,0
169,Deposit,IBB,Savings,31680.54,Y,0
169,Credit,N/A,Credit Card,0.0,N,0
169,Loan,N/A,Home Loan,0.0,N,0
169,Loan,N/A,Auto Loan,2533.84,Y,0
169,Loan,N/A,Personal Loan,0.0,N,0
170,Deposit,NIDDA,Checking,2484.02,Y,1
170,Credit,N/A,Credit Card,3536.28,Y,1
170,Loan,N/A,Home Loan,0.0,N,1
170,Loan,N/A,Auto Loan,1139.19,Y,1
170,Loan,N/A,Personal Loan,0.0,N,1
171,Deposit,IBB,Money Market,28557.29,Y,0
171,Deposit,NIDDA,Checking,1856.66,Y,0
171,Deposit,IBB,Savings,24906.21,Y,0
171,Credit,N/A,Credit Card,0.0,N,0
171,Loan,N/A,Home Loan,0.0,N,0
171,Loan,N/A,Auto Loan,0.0,N,0
171,Loan,N/A,Personal Loan,0.0,N,0
172,Deposit,NIDDA,Checking,2859.11,Y,1
172,Credit,N/A,Credit Card,2145.26,Y,1
172,Loan,N/A,Home Loan,0.0,N,1
172,Loan,N/A,Auto Loan,2891.65,Y,1
172,Loan,N/A,Personal Loan,0.0,N,1
173,Deposit,NIDDA,Checking,15393.04,Y,0
173,Credit,N/A,Credit Card,0.0,N,0
173,Loan,N/A,Home Loan,0.0,N,0
173,Loan,N/A,Auto Loan,0.0,N,0
173,Loan,N/A,Personal Loan,0.0,N,0
174,Deposit,NIDDA,Checking,9462.75,Y,1
174,Deposit,IBB,Savings,70172.85,Y,1
174,Credit,N/A,Credit Card,5604.65,Y,1
174,Loan,N/A,Home Loan,0.0,N,1
174,Loan,N/A,Auto Loan,736.3,Y,1
174,Loan,N/A,Personal Loan,0.0,N,1
175,Deposit,NIDDA,Checking,9648.09,Y,0
175,Credit,N/A,Credit Card,0.0,N,0
175,Loan,N/A,Home Loan,0.0,N,0
175,Loan,N/A,Auto Loan,0.0,N,0
175,Loan,N/A,Personal Loan,0.0,N,0
176,Deposit,NIDDA,Checking,5359.28,Y,1
176,Credit,N/A,Credit Card,16968.78,Y,1
176,Loan,N/A,Home Loan,0.0,N,1
176,Loan,N/A,Auto Loan,0.0,N,1
176,Loan,N/A,Personal Loan,0.0,N,1
177,Deposit,NIDDA,Checking,31253.6,Y,1
177,Deposit,IBB,Savings,2683.89,Y,1
177,Credit,N/A,Credit Card,2485.1,Y,1
177,Loan,N/A,Home Loan,0.0,N,1
177,Loan,N/A,Auto Loan,1048.68,Y,1
177,Loan,N/A,Personal Loan,0.0,N,1
178,Deposit,NIDDA,Checking,6222.39,Y,1
178,Credit,N/A,Credit Card,1917.47,Y,1
178,Loan,N/A,Home Loan,0.0,N,1
178,Loan,N/A,Auto Loan,0.0,N,1
178,Loan,N/A,Personal Loan,0.0,N,1
179,Deposit,NIDDA,Checking,2922.6,Y,1
179,Credit,N/A,Credit Card,566.29,Y,1
179,Loan,N/A,Home Loan,0.0,N,1
179,Loan,N/A,Auto Loan,0.0,N,1
179,Loan,N/A,Personal Loan,0.0,N,1
180,Deposit,NIDDA,Checking,3012.91,Y,0
180,Deposit,IBB,Savings,4339.1,Y,0
180,Credit,N/A,Credit Card,0.0,N,0
180,Loan,N/A,Home Loan,68131.9,Y,0
180,Loan,N/A,Auto Loan,5406.96,Y,0
180,Loan,N/A,Personal Loan,0.0,N,0
181,Deposit,NIDDA,Checking,5851.13,Y,1
181,Credit,N/A,Credit Card,2012.08,Y,1
181,Loan,N/A,Home Loan,0.0,N,1
181,Loan,N/A,Auto Loan,3838.35,Y,1
181,Loan,N/A,Personal Loan,0.0,N,1
182,Deposit,NIDDA,Checking,2397.04,Y,0
182,Credit,N/A,Credit Card,0.0,N,0
182,Loan,N/A,Home Loan,81372.6,Y,0
182,Loan,N/A,Auto Loan,0.0,N,0
182,Loan,N/A,Personal Loan,0.0,N,0
183,Deposit,IBB,Money Market,4649.53,Y,0
183,Deposit,NIDDA,Checking,23699.73,Y,0
183,Deposit,IBB,Savings,8455.43,Y,0
183,Credit,N/A,Credit Card,0.0,N,0
183,Loan,N/A,Home Loan,0.0,N,0
183,Loan,N/A,Auto Loan,0.0,N,0
183,Loan,N/A,Personal Loan,0.0,N,0
184,Deposit,NIDDA,Checking,4043.76,Y,0
184,Deposit,IBB,Savings,5648.98,Y,0
184,Credit,N/A,Credit Card,0.0,N,0
184,Loan,N/A,Home Loan,0.0,N,0
184,Loan,N/A,Auto Loan,0.0,N,0
184,Loan,N/A,Personal Loan,0.0,N,0
185,Deposit,IBB,Money Market,19724.89,Y,1
185,Deposit,NIDDA,Checking,6476.55,Y,1
185,Credit,N/A,Credit Card,5122.33,Y,1
185,Loan,N/A,Home Loan,0.0,N,1
185,Loan,N/A,Auto Loan,0.0,N,1
185,Loan,N/A,Personal Loan,0.0,N,1
186,Deposit,NIDDA,Checking,7110.05,Y,0
186,Credit,N/A,Credit Card,0.0,N,0
186,Loan,N/A,Home Loan,0.0,N,0
186,Loan,N/A,Auto Loan,0.0,N,0
186,Loan,N/A,Personal Loan,0.0,N,0
187,Deposit,NIDDA,Checking,31808.04,Y,1
187,Credit,N/A,Credit Card,3404.23,Y,1
187,Loan,N/A,Home Loan,0.0,N,1
187,Loan,N/A,Auto Loan,904.67,Y,1
187,Loan,N/A,Personal Loan,0.0,N,1
188,Deposit,NIDDA,Checking,3712.27,Y,0
188,Credit,N/A,Credit Card,0.0,N,0
188,Loan,N/A,Home Loan,0.0,N,0
188,Loan,N/A,Auto Loan,3493.0,Y,0
188,Loan,N/A,Personal Loan,815.61,Y,0
189,Deposit,IBB,CD Short Term,11055.87,Y,1
189,Deposit,NIDDA,Checking,6309.81,Y,1
189,Credit,N/A,Credit Card,2661.45,Y,1
189,Loan,N/A,Home Loan,0.0,N,1
189,Loan,N/A,Auto Loan,0.0,N,1
189,Loan,N/A,Personal Loan,0.0,N,1
190,Deposit,NIDDA,Checking,6290.09,Y,1
190,Credit,N/A,Credit Card,3495.1,Y,1
190,Loan,N/A,Home Loan,0.0,N,1
190,Loan,N/A,Auto Loan,0.0,N,1
190,Loan,N/A,Personal Loan,0.0,N,1
191,Deposit,NIDDA,Checking,9003.36,Y,0
191,Deposit,IBB,Savings,13307.2,Y,0
191,Credit,N/A,Credit Card,0.0,N,0
191,Loan,N/A,Home Loan,0.0,N,0
191,Loan,N/A,Auto Loan,0.0,N,0
191,Loan,N/A,Personal Loan,0.0,N,0
192,Deposit,IBB,CD Long Term,36387.33,Y,0
192,Deposit,NIDDA,Checking,11101.86,Y,0
192,Credit,N/A,Credit Card,0.0,N,0
192,Loan,N/A,Home Loan,0.0,N,0
192,Loan,N/A,Auto Loan,0.0,N,0
192,Loan,N/A,Personal Loan,0.0,N,0
193,Deposit,NIDDA,Checking,2169.85,Y,0
193,Deposit,IBB,Savings,45599.27,Y,0
193,Credit,N/A,Credit Card,0.0,N,0
193,Loan,N/A,Home Loan,0.0,N,0
193,Loan,N/A,Auto Loan,0.0,N,0
193,Loan,N/A,Personal Loan,0.0,N,0
194,Deposit,NIDDA,Checking,30656.93,Y,1
194,Deposit,IBB,Savings,9562.15,Y,1
194,Credit,N/A,Credit Card,2481.32,Y,1
194,Loan,N/A,Home Loan,81372.6,Y,1
194,Loan,N/A,Auto Loan,0.0,N,1
194,Loan,N/A,Personal Loan,0.0,N,1
195,Deposit,IBB,Money Market,41860.69,Y,1
195,Deposit,NIDDA,Checking,3682.84,Y,1
195,Credit,N/A,Credit Card,2566.96,Y,1
195,Loan,N/A,Home Loan,0.0,N,1
195,Loan,N/A,Auto Loan,0.0,N,1
195,Loan,N/A,Personal Loan,0.0,N,1
196,Deposit,NIDDA,Checking,19759.72,Y,1
196,Deposit,IBB,Savings,15487.38,Y,1
196,Credit,N/A,Credit Card,4715.29,Y,1
196,Loan,N/A,Home Loan,81372.6,Y,1
196,Loan,N/A,Auto Loan,6328.98,Y,1
196,Loan,N/A,Personal Loan,0.0,N,1
197,Deposit,NIDDA,Checking,2415.04,Y,1
197,Deposit,IBB,Savings,11496.3,Y,1
